;Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape;date;heure;dow;mois;annee;jour_mois;jour_semaine;heure_sin;heure_cos;jour_sin;jour_cos;mois_sin;mois_cos;NOM_USUEL;precipitations heure;duree prec (en min);force moyenne vent (m/s);Température;ensoleillement (en min);datetime;est_pieton;est_vacances;est_avant_vacances;est_ferie;est_avant_ferie;est_weekend
2472;4264;AV_Champs_Elysees;2024-09-01 05:00:00;532.0;8.08889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;5;6;9;2024;1;Dim;0.9659258262890683;0.25881904510252074;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.2;0.0;1.3;19.7;0.0;2024-09-01 05:00:00;0;1;0;0;0;1
2437;4264;AV_Champs_Elysees;2024-09-01 06:00:00;331.0;3.915;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;6;6;9;2024;1;Dim;1.0;6.123233995736766e-17;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;0.8;19.5;14.0;2024-09-01 06:00:00;0;1;0;0;0;1
2471;4264;AV_Champs_Elysees;2024-09-01 07:00:00;272.0;2.69167;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;7;6;9;2024;1;Dim;0.9659258262890683;-0.25881904510252063;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.8;19.8;60.0;2024-09-01 07:00:00;0;1;0;0;0;1
2470;4264;AV_Champs_Elysees;2024-09-01 08:00:00;191.0;2.23612;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;8;6;9;2024;1;Dim;0.8660254037844387;-0.49999999999999983;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;4.0;21.3;54.0;2024-09-01 08:00:00;0;1;0;0;0;1
2469;4264;AV_Champs_Elysees;2024-09-01 09:00:00;201.0;2.63333;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;9;6;9;2024;1;Dim;0.7071067811865476;-0.7071067811865475;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;2.5;22.4;60.0;2024-09-01 09:00:00;0;1;0;0;0;1
2436;4264;AV_Champs_Elysees;2024-09-01 10:00:00;297.0;4.315;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;10;6;9;2024;1;Dim;0.49999999999999994;-0.8660254037844387;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;4.0;25.2;60.0;2024-09-01 10:00:00;0;1;0;0;0;1
2468;4264;AV_Champs_Elysees;2024-09-01 11:00:00;337.0;5.135;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;11;6;9;2024;1;Dim;0.258819045102521;-0.9659258262890682;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.8;26.6;60.0;2024-09-01 11:00:00;1;1;0;0;0;1
2435;4264;AV_Champs_Elysees;2024-09-01 12:00:00;418.0;6.69389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;12;6;9;2024;1;Dim;1.2246467991473532e-16;-1.0;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.7;26.5;60.0;2024-09-01 12:00:00;1;1;0;0;0;1
2467;4264;AV_Champs_Elysees;2024-09-01 13:00:00;452.0;10.82;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;13;6;9;2024;1;Dim;-0.2588190451025208;-0.9659258262890683;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.9;27.5;46.0;2024-09-01 13:00:00;1;1;0;0;0;1
2466;4264;AV_Champs_Elysees;2024-09-01 14:00:00;480.0;8.32778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;14;6;9;2024;1;Dim;-0.4999999999999998;-0.8660254037844388;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.6;27.6;45.0;2024-09-01 14:00:00;1;1;0;0;0;1
2465;4264;AV_Champs_Elysees;2024-09-01 15:00:00;565.0;12.62667;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;15;6;9;2024;1;Dim;-0.7071067811865471;-0.7071067811865479;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;4.1;27.7;44.0;2024-09-01 15:00:00;1;1;0;0;0;1
2464;4264;AV_Champs_Elysees;2024-09-01 16:00:00;757.0;21.38722;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;16;6;9;2024;1;Dim;-0.8660254037844384;-0.5000000000000004;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.1;26.3;20.0;2024-09-01 16:00:00;1;1;0;0;0;1
2463;4264;AV_Champs_Elysees;2024-09-01 17:00:00;651.0;16.40278;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;17;6;9;2024;1;Dim;-0.9659258262890683;-0.25881904510252063;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;4.0;26.1;40.0;2024-09-01 17:00:00;1;1;0;0;0;1
2462;4264;AV_Champs_Elysees;2024-09-01 18:00:00;634.0;20.52445;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;18;6;9;2024;1;Dim;-1.0;-1.8369701987210297e-16;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.8;24.8;50.0;2024-09-01 18:00:00;0;1;0;0;0;1
2434;4264;AV_Champs_Elysees;2024-09-01 19:00:00;684.0;16.70111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;19;6;9;2024;1;Dim;-0.9659258262890684;0.2588190451025203;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.5;23.0;18.0;2024-09-01 19:00:00;0;1;0;0;0;1
2461;4264;AV_Champs_Elysees;2024-09-01 20:00:00;678.0;16.27778;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;20;6;9;2024;1;Dim;-0.8660254037844386;0.5000000000000001;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.3;21.9;0.0;2024-09-01 20:00:00;0;1;0;0;0;1
2433;4264;AV_Champs_Elysees;2024-09-01 21:00:00;689.0;15.595;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;21;6;9;2024;1;Dim;-0.7071067811865477;0.7071067811865474;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;2.0;21.4;0.0;2024-09-01 21:00:00;0;1;0;0;0;1
2432;4264;AV_Champs_Elysees;2024-09-01 22:00:00;701.0;12.70889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;22;6;9;2024;1;Dim;-0.5000000000000004;0.8660254037844384;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.6;20.9;0.0;2024-09-01 22:00:00;0;1;0;0;0;1
2460;4264;AV_Champs_Elysees;2024-09-01 23:00:00;596.0;10.21056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;23;6;9;2024;1;Dim;-0.25881904510252157;0.9659258262890681;-0.7818314824680299;0.6234898018587334;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.7;20.3;0.0;2024-09-01 23:00:00;0;1;0;0;0;1
2459;4264;AV_Champs_Elysees;2024-09-02 00:00:00;601.0;9.05778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;0;0;9;2024;2;Lun;0.0;1.0;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.8;19.8;0.0;2024-09-02 00:00:00;0;0;0;0;0;0
1105;4264;AV_Champs_Elysees;2024-09-02 01:00:00;553.0;8.33944;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;1;0;9;2024;2;Lun;0.25881904510252074;0.9659258262890683;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.1;19.2;0.0;2024-09-02 01:00:00;0;0;0;0;0;0
1106;4264;AV_Champs_Elysees;2024-09-02 02:00:00;442.0;6.15722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;2;0;9;2024;2;Lun;0.49999999999999994;0.8660254037844387;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.5;18.9;0.0;2024-09-02 02:00:00;0;0;0;0;0;0
2089;4264;AV_Champs_Elysees;2024-09-02 03:00:00;377.0;5.59278;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;3;0;9;2024;2;Lun;0.7071067811865475;0.7071067811865476;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.6;18.5;0.0;2024-09-02 03:00:00;0;0;0;0;0;0
1107;4264;AV_Champs_Elysees;2024-09-02 04:00:00;266.0;3.22556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;4;0;9;2024;2;Lun;0.8660254037844386;0.5000000000000001;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.8;18.4;0.0;2024-09-02 04:00:00;0;0;0;0;0;0
1108;4264;AV_Champs_Elysees;2024-09-02 05:00:00;220.0;2.61611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;5;0;9;2024;2;Lun;0.9659258262890683;0.25881904510252074;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;0.9;17.9;0.0;2024-09-02 05:00:00;0;0;0;0;0;0
1109;4264;AV_Champs_Elysees;2024-09-02 06:00:00;150.0;5.605;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;6;0;9;2024;2;Lun;1.0;6.123233995736766e-17;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.3;17.6;6.0;2024-09-02 06:00:00;0;0;0;0;0;0
1110;4264;AV_Champs_Elysees;2024-09-02 07:00:00;169.0;0.15389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;7;0;9;2024;2;Lun;0.9659258262890683;-0.25881904510252063;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;2.2;17.8;60.0;2024-09-02 07:00:00;0;0;0;0;0;0
2090;4264;AV_Champs_Elysees;2024-09-02 08:00:00;125.0;0.46778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;8;0;9;2024;2;Lun;0.8660254037844387;-0.49999999999999983;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;2.8;18.8;57.0;2024-09-02 08:00:00;0;0;0;0;0;0
1111;4264;AV_Champs_Elysees;2024-09-02 09:00:00;86.0;1.17611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;9;0;9;2024;2;Lun;0.7071067811865476;-0.7071067811865475;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.3;20.1;55.0;2024-09-02 09:00:00;0;0;0;0;0;0
2091;4264;AV_Champs_Elysees;2024-09-02 10:00:00;120.0;4.21944;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;10;0;9;2024;2;Lun;0.49999999999999994;-0.8660254037844387;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.3;21.6;58.0;2024-09-02 10:00:00;0;0;0;0;0;0
1112;4264;AV_Champs_Elysees;2024-09-02 11:00:00;104.0;13.08556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;11;0;9;2024;2;Lun;0.258819045102521;-0.9659258262890682;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.4;21.9;58.0;2024-09-02 11:00:00;0;0;0;0;0;0
2092;4264;AV_Champs_Elysees;2024-09-02 12:00:00;93.0;2.10556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;12;0;9;2024;2;Lun;1.2246467991473532e-16;-1.0;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.4;23.0;21.0;2024-09-02 12:00:00;0;0;0;0;0;0
2093;4264;AV_Champs_Elysees;2024-09-02 13:00:00;141.0;15.56778;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;13;0;9;2024;2;Lun;-0.2588190451025208;-0.9659258262890683;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.2;23.8;28.0;2024-09-02 13:00:00;0;0;0;0;0;0
1113;4264;AV_Champs_Elysees;2024-09-02 14:00:00;114.0;3.15389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;14;0;9;2024;2;Lun;-0.4999999999999998;-0.8660254037844388;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.1;24.9;44.0;2024-09-02 14:00:00;0;0;0;0;0;0
1114;4264;AV_Champs_Elysees;2024-09-02 15:00:00;117.0;6.70778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;15;0;9;2024;2;Lun;-0.7071067811865471;-0.7071067811865479;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.6;25.5;58.0;2024-09-02 15:00:00;0;0;0;0;0;0
2094;4264;AV_Champs_Elysees;2024-09-02 16:00:00;144.0;5.28334;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;16;0;9;2024;2;Lun;-0.8660254037844384;-0.5000000000000004;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.8;24.1;34.0;2024-09-02 16:00:00;0;0;0;0;0;0
1115;4264;AV_Champs_Elysees;2024-09-02 17:00:00;297.0;9.33611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;17;0;9;2024;2;Lun;-0.9659258262890683;-0.25881904510252063;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;3.1;23.3;0.0;2024-09-02 17:00:00;0;0;0;0;0;0
935;4264;AV_Champs_Elysees;2024-09-02 18:00:00;671.0;12.855;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;18;0;9;2024;2;Lun;-1.0;-1.8369701987210297e-16;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;2.5;22.4;12.0;2024-09-02 18:00:00;0;0;0;0;0;0
936;4264;AV_Champs_Elysees;2024-09-02 19:00:00;639.0;14.3;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;19;0;9;2024;2;Lun;-0.9659258262890684;0.2588190451025203;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.6;20.9;0.0;2024-09-02 19:00:00;0;0;0;0;0;0
1937;4264;AV_Champs_Elysees;2024-09-02 20:00:00;657.0;13.98722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;20;0;9;2024;2;Lun;-0.8660254037844386;0.5000000000000001;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.5;20.6;0.0;2024-09-02 20:00:00;0;0;0;0;0;0
937;4264;AV_Champs_Elysees;2024-09-02 21:00:00;626.0;14.93556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;21;0;9;2024;2;Lun;-0.7071067811865477;0.7071067811865474;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.7;20.7;0.0;2024-09-02 21:00:00;0;0;0;0;0;0
938;4264;AV_Champs_Elysees;2024-09-02 22:00:00;680.0;11.94722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;22;0;9;2024;2;Lun;-0.5000000000000004;0.8660254037844384;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;1.9;20.7;0.0;2024-09-02 22:00:00;0;0;0;0;0;0
1938;4264;AV_Champs_Elysees;2024-09-02 23:00:00;533.0;8.74056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;23;0;9;2024;2;Lun;-0.25881904510252157;0.9659258262890681;0.0;1.0;-1.0;-1.8369701987210297e-16;PARIS-MONTSOURIS;0.0;0.0;2.7;20.7;0.0;2024-09-02 23:00:00;0;0;0;0;0;0
