;Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape;Unnamed: 0;NOM_USUEL;precipitations heure;duree prec (en min);force moyenne vent (m/s);datetime
1507;4264;AV_Champs_Elysees;2024-11-03 09:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7377;PARIS-MONTSOURIS;0.0;0.0;3.9;2024-11-03 09:00:00
1508;4264;AV_Champs_Elysees;2024-11-03 10:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7378;PARIS-MONTSOURIS;0.0;0.0;3.2;2024-11-03 10:00:00
1509;4264;AV_Champs_Elysees;2024-11-03 11:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7379;PARIS-MONTSOURIS;0.0;0.0;3.1;2024-11-03 11:00:00
1510;4264;AV_Champs_Elysees;2024-11-03 12:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7380;PARIS-MONTSOURIS;0.0;0.0;2.9;2024-11-03 12:00:00
1511;4264;AV_Champs_Elysees;2024-11-03 13:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7381;PARIS-MONTSOURIS;0.0;0.0;2.6;2024-11-03 13:00:00
1512;4264;AV_Champs_Elysees;2024-11-03 14:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7382;PARIS-MONTSOURIS;0.0;0.0;2.2;2024-11-03 14:00:00
1513;4264;AV_Champs_Elysees;2024-11-03 15:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7383;PARIS-MONTSOURIS;0.0;0.0;2.4;2024-11-03 15:00:00
1514;4264;AV_Champs_Elysees;2024-11-03 16:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7384;PARIS-MONTSOURIS;0.0;0.0;2.8;2024-11-03 16:00:00
1515;4264;AV_Champs_Elysees;2024-11-03 17:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7385;PARIS-MONTSOURIS;0.0;0.0;1.4;2024-11-03 17:00:00
1516;4264;AV_Champs_Elysees;2024-11-03 18:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7386;PARIS-MONTSOURIS;0.0;0.0;1.9;2024-11-03 18:00:00
1517;4264;AV_Champs_Elysees;2024-11-03 19:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7387;PARIS-MONTSOURIS;0.0;0.0;1.3;2024-11-03 19:00:00
1518;4264;AV_Champs_Elysees;2024-11-03 20:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7388;PARIS-MONTSOURIS;0.0;0.0;1.1;2024-11-03 20:00:00
1519;4264;AV_Champs_Elysees;2024-11-03 21:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7389;PARIS-MONTSOURIS;0.0;0.0;1.4;2024-11-03 21:00:00
1520;4264;AV_Champs_Elysees;2024-11-03 22:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7390;PARIS-MONTSOURIS;0.0;0.0;2.6;2024-11-03 22:00:00
1521;4264;AV_Champs_Elysees;2024-11-03 23:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7391;PARIS-MONTSOURIS;0.0;0.0;1.2;2024-11-03 23:00:00
1522;4264;AV_Champs_Elysees;2024-11-04 00:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7392;PARIS-MONTSOURIS;0.0;0.0;0.7;2024-11-04 00:00:00
1523;4264;AV_Champs_Elysees;2024-11-04 01:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7393;PARIS-MONTSOURIS;0.0;0.0;0.7;2024-11-04 01:00:00
1524;4264;AV_Champs_Elysees;2024-11-04 02:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7394;PARIS-MONTSOURIS;0.0;0.0;0.7;2024-11-04 02:00:00
1525;4264;AV_Champs_Elysees;2024-11-04 03:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7395;PARIS-MONTSOURIS;0.0;0.0;0.0;2024-11-04 03:00:00
1526;4264;AV_Champs_Elysees;2024-11-04 04:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7396;PARIS-MONTSOURIS;0.0;0.0;1.5;2024-11-04 04:00:00
1527;4264;AV_Champs_Elysees;2024-11-04 05:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7397;PARIS-MONTSOURIS;0.0;0.0;1.2;2024-11-04 05:00:00
1528;4264;AV_Champs_Elysees;2024-11-04 06:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7398;PARIS-MONTSOURIS;0.0;0.0;1.2;2024-11-04 06:00:00
1529;4264;AV_Champs_Elysees;2024-11-04 07:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7399;PARIS-MONTSOURIS;0.0;0.0;1.5;2024-11-04 07:00:00
1530;4264;AV_Champs_Elysees;2024-11-04 08:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7400;PARIS-MONTSOURIS;0.0;0.0;1.4;2024-11-04 08:00:00
1531;4264;AV_Champs_Elysees;2024-11-04 09:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7401;PARIS-MONTSOURIS;0.2;0.0;1.5;2024-11-04 09:00:00
1532;4264;AV_Champs_Elysees;2024-11-04 10:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7402;PARIS-MONTSOURIS;0.0;0.0;0.7;2024-11-04 10:00:00
1533;4264;AV_Champs_Elysees;2024-11-04 11:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7403;PARIS-MONTSOURIS;0.0;0.0;1.1;2024-11-04 11:00:00
1534;4264;AV_Champs_Elysees;2024-11-04 12:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7404;PARIS-MONTSOURIS;0.0;0.0;2.1;2024-11-04 12:00:00
1535;4264;AV_Champs_Elysees;2024-11-04 13:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7405;PARIS-MONTSOURIS;0.0;0.0;1.5;2024-11-04 13:00:00
1536;4264;AV_Champs_Elysees;2024-11-04 14:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7406;PARIS-MONTSOURIS;0.0;0.0;2.3;2024-11-04 14:00:00
1537;4264;AV_Champs_Elysees;2024-11-04 15:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7407;PARIS-MONTSOURIS;0.0;0.0;2.7;2024-11-04 15:00:00
1538;4264;AV_Champs_Elysees;2024-11-04 16:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7408;PARIS-MONTSOURIS;0.0;;2.5;2024-11-04 16:00:00
1539;4264;AV_Champs_Elysees;2024-11-04 17:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7409;PARIS-MONTSOURIS;0.0;0.0;2.5;2024-11-04 17:00:00
1540;4264;AV_Champs_Elysees;2024-11-04 18:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7410;PARIS-MONTSOURIS;0.0;0.0;2.9;2024-11-04 18:00:00
1541;4264;AV_Champs_Elysees;2024-11-04 19:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7411;PARIS-MONTSOURIS;0.0;0.0;2.4;2024-11-04 19:00:00
1542;4264;AV_Champs_Elysees;2024-11-04 20:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7412;PARIS-MONTSOURIS;0.0;0.0;2.5;2024-11-04 20:00:00
1543;4264;AV_Champs_Elysees;2024-11-04 21:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7413;PARIS-MONTSOURIS;0.0;0.0;2.3;2024-11-04 21:00:00
1544;4264;AV_Champs_Elysees;2024-11-04 22:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7414;PARIS-MONTSOURIS;0.0;0.0;1.3;2024-11-04 22:00:00
1545;4264;AV_Champs_Elysees;2024-11-04 23:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7415;PARIS-MONTSOURIS;0.0;0.0;1.9;2024-11-04 23:00:00
1546;4264;AV_Champs_Elysees;2024-11-05 00:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7416;PARIS-MONTSOURIS;0.0;0.0;2.3;2024-11-05 00:00:00
1547;4264;AV_Champs_Elysees;2024-11-05 01:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7417;PARIS-MONTSOURIS;0.0;0.0;2.0;2024-11-05 01:00:00
1548;4264;AV_Champs_Elysees;2024-11-05 02:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7418;PARIS-MONTSOURIS;0.0;0.0;1.7;2024-11-05 02:00:00
1549;4264;AV_Champs_Elysees;2024-11-05 03:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7419;PARIS-MONTSOURIS;0.0;0.0;2.2;2024-11-05 03:00:00
1550;4264;AV_Champs_Elysees;2024-11-05 04:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7420;PARIS-MONTSOURIS;0.0;0.0;1.2;2024-11-05 04:00:00
1551;4264;AV_Champs_Elysees;2024-11-05 05:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7421;PARIS-MONTSOURIS;0.0;0.0;1.1;2024-11-05 05:00:00
1552;4264;AV_Champs_Elysees;2024-11-05 06:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7422;PARIS-MONTSOURIS;0.0;0.0;2.1;2024-11-05 06:00:00
1553;4264;AV_Champs_Elysees;2024-11-05 07:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7423;PARIS-MONTSOURIS;0.0;0.0;2.0;2024-11-05 07:00:00
1554;4264;AV_Champs_Elysees;2024-11-05 08:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7424;PARIS-MONTSOURIS;0.0;0.0;1.2;2024-11-05 08:00:00
1555;4264;AV_Champs_Elysees;2024-11-05 09:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7425;PARIS-MONTSOURIS;0.0;0.0;1.9;2024-11-05 09:00:00
1556;4264;AV_Champs_Elysees;2024-11-05 10:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7426;PARIS-MONTSOURIS;0.0;0.0;1.7;2024-11-05 10:00:00
1557;4264;AV_Champs_Elysees;2024-11-05 11:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7427;PARIS-MONTSOURIS;0.0;0.0;1.1;2024-11-05 11:00:00
1558;4264;AV_Champs_Elysees;2024-11-05 12:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7428;PARIS-MONTSOURIS;0.0;0.0;1.5;2024-11-05 12:00:00
1559;4264;AV_Champs_Elysees;2024-11-05 13:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7429;PARIS-MONTSOURIS;0.0;0.0;1.0;2024-11-05 13:00:00
1560;4264;AV_Champs_Elysees;2024-11-05 14:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7430;PARIS-MONTSOURIS;0.0;0.0;0.9;2024-11-05 14:00:00
1561;4264;AV_Champs_Elysees;2024-11-05 15:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7431;PARIS-MONTSOURIS;0.0;0.0;0.9;2024-11-05 15:00:00
1562;4264;AV_Champs_Elysees;2024-11-05 16:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7432;PARIS-MONTSOURIS;0.0;0.0;0.9;2024-11-05 16:00:00
1563;4264;AV_Champs_Elysees;2024-11-05 17:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7433;PARIS-MONTSOURIS;0.0;0.0;1.1;2024-11-05 17:00:00
1564;4264;AV_Champs_Elysees;2024-11-05 18:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7434;PARIS-MONTSOURIS;0.0;0.0;1.1;2024-11-05 18:00:00
1565;4264;AV_Champs_Elysees;2024-11-05 19:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7435;PARIS-MONTSOURIS;0.0;0.0;0.9;2024-11-05 19:00:00
1566;4264;AV_Champs_Elysees;2024-11-05 20:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7436;PARIS-MONTSOURIS;0.0;0.0;0.6;2024-11-05 20:00:00
1567;4264;AV_Champs_Elysees;2024-11-05 21:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7437;PARIS-MONTSOURIS;0.0;0.0;0.6;2024-11-05 21:00:00
1568;4264;AV_Champs_Elysees;2024-11-05 22:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7438;PARIS-MONTSOURIS;0.0;0.0;2.2;2024-11-05 22:00:00
1569;4264;AV_Champs_Elysees;2024-11-05 23:00:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";7439;PARIS-MONTSOURIS;0.0;0.0;1.1;2024-11-05 23:00:00
