Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape
5671;Convention;2025-03-08T00:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-03-07T16:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-03-07T15:00:00+01:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-04-02T14:00:00+02:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-01-06T09:00:00+01:00;663.0;6.86889;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-10-10T15:00:00+02:00;576.0;6.36889;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-10-10T14:00:00+02:00;628.0;5.96389;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-10-10T13:00:00+02:00;554.0;4.73111;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-10-10T12:00:00+02:00;540.0;3.885;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-08-04T11:00:00+02:00;440.0;3.08167;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-08-04T10:00:00+02:00;297.0;1.97833;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-08-04T23:00:00+02:00;196.0;1.14333;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-08-04T22:00:00+02:00;196.0;1.24556;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2025-08-04T17:00:00+02:00;393.0;2.85;Fluide;2937;Lecourbe-Convention;2973;Convention-Blomet;Ouvert;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2024-10-07T01:00:00+02:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
5671;Convention;2024-10-07T02:00:00+02:00;;;Inconnu;2937;Lecourbe-Convention;2973;Convention-Blomet;Invalide;20/01/1997;01/01/2023;48.838634371808965, 2.293205602717535;"{""coordinates"": [[2.291878306272707, 48.83923810621147], [2.2945328991623635, 48.83803063740647]], ""type"": ""LineString""}"
