datetime;Identifiant arc;Libelle;debit_horaire;taux_occupation;Etat trafic;Identifiant noeud amont;noeud_amont;Identifiant noeud aval;noeud_aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape;date;jour_nom;jour_Dimanche;jour_Jeudi;jour_Lundi;jour_Mardi;jour_Mercredi;jour_Samedi;jour_Vendredi;jour_ferie;veille_jour_ferie;vacances_scolaires;precipitation_mm;vent_vitesse_ms;temperature;neige_cm;ensoleillement_min;il_pleut;il_fait_jour;debit_horaire_moyenne_3h;taux_occupation_moyenne_3h;debit_horaire_moyenne_3j_meme_heure;taux_occupation_moyenne_3j_meme_heure;debit_horaire_moyenne_3s_meme_jour_heure;taux_occupation_moyenne_3s_meme_jour_heure
2024-09-01 03:00:00+00:00;4264;AV_Champs_Elysees;532.0;8.08889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.16999999999999998;1.95;0.0;0.0;0;0;;;;;;
2024-09-01 04:00:00+00:00;4264;AV_Champs_Elysees;331.0;3.915;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.26;1.9899999999999998;0.0;0.0;0;0;532.0;8.08889;;;;
2024-09-01 05:00:00+00:00;4264;AV_Champs_Elysees;272.0;2.69167;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.02;0.13;1.97;0.0;0.0;1;0;431.5;6.001944999999999;;;;
2024-09-01 06:00:00+00:00;4264;AV_Champs_Elysees;191.0;2.23612;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.08;1.98;0.0;23.0;0;1;378.3333333333333;4.8985199999999995;;;;
2024-09-01 07:00:00+00:00;4264;AV_Champs_Elysees;201.0;2.63333;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.18;2.13;;60.0;0;1;264.6666666666667;2.947596666666667;;;;
2024-09-01 08:00:00+00:00;4264;AV_Champs_Elysees;297.0;4.315;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.4;2.2399999999999998;0.0;54.0;0;1;221.33333333333334;2.520373333333333;;;;
2024-09-01 09:00:00+00:00;4264;AV_Champs_Elysees;337.0;5.135;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.25;2.5100000000000002;0.0;60.0;0;1;229.66666666666666;3.061483333333334;;;;
2024-09-01 10:00:00+00:00;4264;AV_Champs_Elysees;418.0;6.69389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.4;2.71;0.0;60.0;0;1;278.3333333333333;4.027776666666667;;;;
2024-09-01 11:00:00+00:00;4264;AV_Champs_Elysees;452.0;10.82;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.38;2.68;0.0;60.0;0;1;350.6666666666667;5.381296666666667;;;;
2024-09-01 12:00:00+00:00;4264;AV_Champs_Elysees;480.0;8.32778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.37;2.7600000000000002;0.0;60.0;0;1;402.3333333333333;7.5496300000000005;;;;
2024-09-01 13:00:00+00:00;4264;AV_Champs_Elysees;565.0;12.62667;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.39;2.7800000000000002;0.0;39.0;0;1;450.0;8.61389;;;;
2024-09-01 14:00:00+00:00;4264;AV_Champs_Elysees;757.0;21.38722;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.36;2.87;0.0;50.0;0;1;499.0;10.591483333333334;;;;
2024-09-01 15:00:00+00:00;4264;AV_Champs_Elysees;651.0;16.40278;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.41;2.77;0.0;43.0;0;1;600.6666666666666;14.11389;;;;
2024-09-01 16:00:00+00:00;4264;AV_Champs_Elysees;634.0;20.52445;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.31;2.6399999999999997;0.0;17.0;0;1;657.6666666666666;16.805556666666668;;;;
2024-09-01 17:00:00+00:00;4264;AV_Champs_Elysees;684.0;16.70111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.4;2.63;0.0;47.0;0;1;680.6666666666666;19.43815;;;;
2024-09-01 18:00:00+00:00;4264;AV_Champs_Elysees;678.0;16.27778;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.18;2.48;0.0;50.0;0;1;656.3333333333334;17.876113333333333;;;;
2024-09-01 19:00:00+00:00;4264;AV_Champs_Elysees;689.0;15.595;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.15;2.3;0.0;8.0;0;0;665.3333333333334;17.83444666666667;;;;
2024-09-01 20:00:00+00:00;4264;AV_Champs_Elysees;701.0;12.70889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.13;2.19;0.0;0.0;0;0;683.6666666666666;16.191296666666666;;;;
2024-09-01 21:00:00+00:00;4264;AV_Champs_Elysees;596.0;10.21056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.2;2.1399999999999997;0.0;0.0;0;0;689.3333333333334;14.860556666666668;;;;
2024-09-01 22:00:00+00:00;4264;AV_Champs_Elysees;601.0;9.05778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.16;2.09;0.0;0.0;0;0;662.0;12.838149999999999;;;;
2024-09-01 23:00:00+00:00;4264;AV_Champs_Elysees;553.0;8.33944;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-01;Dimanche;1;0;0;0;0;0;0;0;0;0;0.0;0.16999999999999998;2.0300000000000002;0.0;0.0;0;0;632.6666666666666;10.659076666666666;;;;
2024-09-02 00:00:00+00:00;4264;AV_Champs_Elysees;442.0;6.15722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.18;1.98;0.0;0.0;0;0;583.3333333333334;9.202593333333333;;;;
2024-09-02 01:00:00+00:00;4264;AV_Champs_Elysees;377.0;5.59278;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.11000000000000001;1.92;0.0;0.0;0;0;532.0;7.85148;;;;
2024-09-02 02:00:00+00:00;4264;AV_Champs_Elysees;266.0;3.22556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.15;1.89;0.0;0.0;0;0;457.3333333333333;6.69648;;;;
2024-09-02 03:00:00+00:00;4264;AV_Champs_Elysees;220.0;2.61611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.16;1.85;0.0;0.0;0;0;361.6666666666667;4.991853333333333;;;;
2024-09-02 04:00:00+00:00;4264;AV_Champs_Elysees;150.0;5.605;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.18;1.85;0.0;0.0;0;0;287.6666666666667;3.8114833333333333;;;;
2024-09-02 05:00:00+00:00;4264;AV_Champs_Elysees;169.0;0.15389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.09;1.8;0.0;0.0;0;0;212.0;3.815556666666667;;;;
2024-09-02 06:00:00+00:00;4264;AV_Champs_Elysees;125.0;0.46778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.13;1.78;0.0;16.0;0;1;179.66666666666666;2.7916666666666674;;;;
2024-09-02 07:00:00+00:00;4264;AV_Champs_Elysees;86.0;1.17611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.22000000000000003;1.8699999999999999;0.0;60.0;0;1;148.0;2.075556666666667;;;;
2024-09-02 08:00:00+00:00;4264;AV_Champs_Elysees;120.0;4.21944;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.27999999999999997;2.0100000000000002;0.0;57.0;0;1;126.66666666666667;0.59926;;;;
2024-09-02 09:00:00+00:00;4264;AV_Champs_Elysees;104.0;13.08556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.32999999999999996;2.21;0.0;55.0;0;1;110.33333333333333;1.954443333333333;;;;
2024-09-02 10:00:00+00:00;4264;AV_Champs_Elysees;93.0;2.10556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.32999999999999996;2.19;0.0;58.0;0;1;103.33333333333333;6.16037;;;;
2024-09-02 11:00:00+00:00;4264;AV_Champs_Elysees;141.0;15.56778;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.33999999999999997;2.35;0.0;55.0;0;1;105.66666666666667;6.470186666666666;;;;
2024-09-02 12:00:00+00:00;4264;AV_Champs_Elysees;114.0;3.15389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.33999999999999997;2.3899999999999997;0.0;14.0;0;1;112.66666666666667;10.252966666666667;;;;
2024-09-02 13:00:00+00:00;4264;AV_Champs_Elysees;117.0;6.70778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.32;2.5;0.0;32.0;0;1;116.0;6.9424100000000015;;;;
2024-09-02 14:00:00+00:00;4264;AV_Champs_Elysees;144.0;5.28334;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.31;2.59;0.0;49.0;0;1;124.0;8.476483333333334;;;;
2024-09-02 15:00:00+00:00;4264;AV_Champs_Elysees;297.0;9.33611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.36;2.56;0.0;60.0;0;1;125.0;5.048336666666667;;;;
2024-09-02 16:00:00+00:00;4264;AV_Champs_Elysees;671.0;12.855;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.38;2.41;0.0;24.0;0;1;186.0;7.109076666666667;;;;
2024-09-02 17:00:00+00:00;4264;AV_Champs_Elysees;639.0;14.3;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.31;2.33;0.0;0.0;0;1;370.6666666666667;9.158150000000001;;;;
2024-09-02 18:00:00+00:00;4264;AV_Champs_Elysees;657.0;13.98722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.25;2.2399999999999998;0.0;12.0;0;1;535.6666666666666;12.163703333333336;;;;
2024-09-02 19:00:00+00:00;4264;AV_Champs_Elysees;626.0;14.93556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.16;2.09;0.0;0.0;0;0;655.6666666666666;13.714073333333333;;;;
2024-09-02 20:00:00+00:00;4264;AV_Champs_Elysees;680.0;11.94722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.15;2.08;0.0;0.0;0;0;640.6666666666666;14.407593333333333;;;;
2024-09-02 21:00:00+00:00;4264;AV_Champs_Elysees;533.0;8.74056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.16999999999999998;2.08;0.0;0.0;0;0;654.3333333333334;13.623333333333335;;;;
2024-09-02 22:00:00+00:00;4264;AV_Champs_Elysees;504.0;8.93389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.19;2.1;0.0;0.0;0;0;613.0;11.874446666666666;;;;
2024-09-02 23:00:00+00:00;4264;AV_Champs_Elysees;463.0;6.50278;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-02;Lundi;0;0;1;0;0;0;0;0;0;0;0.0;0.27;2.07;0.0;0.0;0;0;572.3333333333334;9.87389;;;;
2024-09-03 00:00:00+00:00;4264;AV_Champs_Elysees;310.0;3.88111;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-03;Mardi;0;0;0;1;0;0;0;0;0;0;0.0;0.21000000000000002;2.04;0.0;0.0;0;0;500.0;8.059076666666668;;;;
2024-09-03 01:00:00+00:00;4264;AV_Champs_Elysees;283.0;4.21167;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-03;Mardi;0;0;0;1;0;0;0;0;0;0;0.0;0.16;2.02;0.0;0.0;0;0;425.6666666666667;6.43926;;;;
2024-09-03 02:00:00+00:00;4264;AV_Champs_Elysees;226.0;3.07889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-03;Mardi;0;0;0;1;0;0;0;0;0;0;0.0;0.13999999999999999;1.9899999999999998;0.0;0.0;0;0;352.0;4.865186666666666;;;;
2024-09-03 03:00:00+00:00;4264;AV_Champs_Elysees;181.0;2.11111;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-03;Mardi;0;0;0;1;0;0;0;0;0;0;0.0;0.13999999999999999;1.95;0.0;0.0;0;0;273.0;3.7238899999999995;;;;
2024-09-03 04:00:00+00:00;4264;AV_Champs_Elysees;208.0;2.44389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-03;Mardi;0;0;0;1;0;0;0;0;0;0;0.0;0.16999999999999998;1.92;0.0;0.0;0;0;230.0;3.1338899999999996;;;;
2024-09-03 05:00:00+00:00;4264;AV_Champs_Elysees;324.0;3.44778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-03;Mardi;0;0;0;1;0;0;0;0;0;0;0.0;0.19;1.95;0.0;0.0;0;0;205.0;2.54463;;;;
2024-09-03 06:00:00+00:00;4264;AV_Champs_Elysees;462.0;5.01778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;1996-10-10;2023-01-01;48.87153587897718, 2.3017227924560624;"{""coordinates"": [[2.3009951475338775, 48.871777042598445], [2.3024504373782473, 48.871294715355916]], ""type"": ""LineString""}";2024-09-03;Mardi;0;0;0;1;0;0;0;0;0;0;0.0;0.22999999999999998;1.94;0.0;0.0;0;1;237.66666666666666;2.667593333333333;;;;
