date_heure_comptage;debit_horaire;taux_occupation;etat_trafic;etat_arc;est_vacances;est_ferie;precipitation;duree_precipitation_min;vitesse_vent_ms
2025-04-01 11:00:00;1200.0;21.15944;Pré-saturé;Ouvert;0;0;0.0;0.0;4.9
2024-10-08 07:00:00;583.0;5.94778;Fluide;Invalide;0;0;0.2;0.0;2.9
2024-10-08 05:00:00;191.0;2.22945;Fluide;Invalide;0;0;0.0;0.0;2.8
2024-10-08 02:00:00;433.0;5.04722;Fluide;Invalide;0;0;0.0;0.0;2.9
2024-10-08 01:00:00;572.0;7.14667;Fluide;Invalide;0;0;0.0;0.0;2.4
2025-05-18 22:00:00;862.0;18.395;Pré-saturé;Ouvert;0;0;0.0;0.0;3.1
2025-05-18 20:00:00;1002.0;23.70722;Pré-saturé;Ouvert;0;0;0.0;0.0;3.5
2025-05-18 18:00:00;971.0;23.64611;Pré-saturé;Ouvert;0;0;0.0;0.0;2.9
2025-05-18 16:00:00;912.0;18.785;Pré-saturé;Ouvert;0;0;0.0;0.0;3.0
2025-05-18 15:00:00;799.0;15.54722;Pré-saturé;Ouvert;0;0;0.0;0.0;2.4
2025-05-18 14:00:00;746.0;17.57889;Pré-saturé;Ouvert;0;0;0.0;0.0;1.5
2025-05-18 13:00:00;702.0;15.21611;Pré-saturé;Ouvert;0;0;0.0;0.0;2.6
2024-09-05 13:00:00;740.0;11.11;Fluide;Invalide;0;0;0.2;60.0;1.7
2025-05-18 12:00:00;672.0;14.73;Fluide;Ouvert;0;0;0.0;0.0;2.5
2025-05-18 09:00:00;352.0;3.86;Fluide;Ouvert;0;0;0.0;0.0;2.5
2025-05-18 08:00:00;264.0;3.10611;Fluide;Ouvert;0;0;0.0;0.0;3.3
2025-05-18 07:00:00;421.0;5.17112;Fluide;Ouvert;0;0;0.0;0.0;3.1
2025-05-18 06:00:00;474.0;5.61334;Fluide;Ouvert;0;0;0.0;0.0;2.4
2025-05-18 05:00:00;740.0;10.35945;Fluide;Ouvert;0;0;0.0;0.0;2.9
2025-05-18 01:00:00;942.0;22.70389;Pré-saturé;Ouvert;0;0;0.0;0.0;2.0
2025-03-01 22:00:00;808.0;12.03222;Fluide;Ouvert;1;0;0.0;0.0;4.0
2025-03-01 21:00:00;787.0;12.80556;Fluide;Ouvert;1;0;0.0;0.0;4.2
2025-03-01 18:00:00;872.0;19.36834;Pré-saturé;Ouvert;1;0;0.0;0.0;4.1
2025-03-01 17:00:00;907.0;20.33556;Pré-saturé;Ouvert;1;0;0.0;0.0;4.7
2025-03-01 10:00:00;574.0;7.66667;Fluide;Ouvert;1;0;0.0;0.0;4.1
2025-03-01 05:00:00;219.0;19.86278;Pré-saturé;Ouvert;1;0;0.0;0.0;4.7
2025-04-10 00:00:00;636.0;7.81833;Fluide;Ouvert;0;0;0.0;0.0;3.1
2025-04-09 23:00:00;588.0;8.31389;Fluide;Ouvert;0;0;0.0;0.0;4.4
2025-04-09 20:00:00;1018.0;17.65722;Pré-saturé;Ouvert;0;0;0.0;0.0;5.1
2025-04-09 19:00:00;1084.0;21.6;Pré-saturé;Ouvert;0;0;0.0;0.0;5.1
2025-04-09 17:00:00;965.0;19.81056;Pré-saturé;Ouvert;0;0;0.0;0.0;5.3
2025-04-09 16:00:00;1083.0;20.67778;Pré-saturé;Ouvert;0;0;0.0;0.0;5.5
2025-04-09 14:00:00;1060.0;22.89056;Pré-saturé;Ouvert;0;0;0.0;0.0;4.0
2025-04-09 13:00:00;1136.0;23.71;Pré-saturé;Ouvert;0;0;0.0;0.0;3.6
2025-04-09 10:00:00;1299.0;21.06556;Pré-saturé;Ouvert;0;0;0.0;0.0;3.5
2025-04-09 08:00:00;1069.0;11.815;Fluide;Ouvert;0;0;0.0;0.0;3.6
2025-04-09 07:00:00;548.0;12.715;Fluide;Ouvert;0;0;0.0;0.0;2.1
2025-04-09 03:00:00;369.0;4.10833;Fluide;Ouvert;0;0;0.0;0.0;3.4
2025-04-09 02:00:00;515.0;6.045;Fluide;Ouvert;0;0;0.0;0.0;2.9
2025-07-19 04:00:00;662.0;10.26945;Fluide;Ouvert;1;0;0.0;0.0;3.0
2025-07-19 05:00:00;628.0;12.04945;Fluide;Ouvert;1;0;0.0;0.0;2.5
2025-07-19 07:00:00;364.0;3.94945;Fluide;Ouvert;1;0;0.0;0.0;3.4
2025-07-19 08:00:00;530.0;10.46167;Fluide;Ouvert;1;0;0.0;0.0;5.1
2025-07-19 10:00:00;937.0;41.23222;Saturé;Ouvert;1;0;0.0;0.0;4.2
2025-07-19 12:00:00;1129.0;33.90278;Saturé;Ouvert;1;0;0.0;9.0;3.2
2025-07-19 14:00:00;1077.0;38.69056;Saturé;Ouvert;1;0;0.0;0.0;3.1
2025-07-19 22:00:00;836.0;24.93333;Pré-saturé;Ouvert;1;0;0.0;0.0;2.8
2025-10-09 14:00:00;573.0;48.03834;Saturé;Ouvert;0;0;0.0;0.0;1.5
2024-10-08 13:00:00;972.0;20.13722;Pré-saturé;Invalide;0;0;0.0;0.0;5.3
2024-10-08 12:00:00;1143.0;22.14222;Pré-saturé;Invalide;0;0;0.0;0.0;4.6
2024-10-08 11:00:00;1207.0;16.695;Pré-saturé;Invalide;0;0;0.0;0.0;5.0
2024-10-08 10:00:00;1421.0;18.17445;Pré-saturé;Invalide;0;0;0.0;0.0;3.6
2024-10-08 09:00:00;1484.0;17.48611;Pré-saturé;Invalide;0;0;0.0;0.0;3.7
2024-12-06 02:00:00;602.0;8.34667;Fluide;Invalide;0;0;0.0;0.0;5.7
2024-12-06 08:00:00;864.0;10.34444;Fluide;Invalide;0;0;0.0;0.0;4.0
2025-02-14 13:00:00;951.0;21.72834;Pré-saturé;Ouvert;0;0;0.0;0.0;2.8
2025-02-14 12:00:00;950.0;21.86056;Pré-saturé;Ouvert;0;0;0.0;0.0;3.2
2025-02-07 14:00:00;841.0;15.345;Pré-saturé;Ouvert;0;0;0.0;0.0;3.3
2025-02-07 13:00:00;972.0;18.875;Pré-saturé;Ouvert;0;0;0.0;0.0;3.8
2025-02-07 11:00:00;891.0;11.81945;Fluide;Ouvert;0;0;0.0;0.0;2.8
2025-02-07 09:00:00;935.0;12.55222;Fluide;Ouvert;0;0;0.0;41.0;3.9
2025-02-07 08:00:00;795.0;8.76556;Fluide;Ouvert;0;0;0.0;0.0;3.9
2025-02-07 07:00:00;522.0;5.56167;Fluide;Ouvert;0;0;0.0;0.0;4.7
2025-02-07 06:00:00;340.0;3.86;Fluide;Ouvert;0;0;0.0;0.0;4.1
2025-02-07 03:00:00;482.0;5.32834;Fluide;Ouvert;0;0;0.0;0.0;5.0
2025-02-07 02:00:00;526.0;5.59833;Fluide;Ouvert;0;0;0.0;3.0;3.2
2025-02-07 01:00:00;706.0;9.30611;Fluide;Ouvert;0;0;0.2;52.0;4.2
2025-10-08 16:00:00;591.0;12.70278;Fluide;Ouvert;0;0;0.0;0.0;2.7
2025-10-08 15:00:00;553.0;0.00833;Fluide;Ouvert;0;0;0.0;0.0;2.4
2025-10-08 14:00:00;633.0;13.83833;Fluide;Ouvert;0;0;0.0;0.0;2.0
2024-12-05 11:00:00;905.0;11.88945;Fluide;Invalide;0;0;0.4;60.0;4.5
2025-04-01 15:00:00;924.0;17.785;Pré-saturé;Ouvert;0;0;0.0;0.0;8.1
2025-04-01 16:00:00;1056.0;17.73056;Pré-saturé;Ouvert;0;0;0.0;0.0;8.4
2025-04-01 18:00:00;1059.0;19.70667;Pré-saturé;Ouvert;0;0;0.0;0.0;5.8
2025-04-01 21:00:00;915.0;18.37167;Pré-saturé;Ouvert;0;0;0.0;0.0;5.1
2025-04-01 23:00:00;692.0;11.26945;Fluide;Ouvert;0;0;0.0;0.0;5.7
2025-04-02 00:00:00;650.0;9.21611;Fluide;Ouvert;0;0;0.0;0.0;5.0
2024-09-05 11:00:00;712.0;8.71556;Fluide;Invalide;0;0;0.0;17.0;3.3
2024-09-05 09:00:00;611.0;5.45167;Fluide;Invalide;0;0;1.8;32.0;3.9
2024-09-05 08:00:00;456.0;4.13055;Fluide;Invalide;0;0;6.3;60.0;4.9
2024-09-05 07:00:00;336.0;3.11556;Fluide;Invalide;0;0;8.4;60.0;3.1
2024-09-05 05:00:00;204.0;2.24056;Fluide;Invalide;0;0;1.4;60.0;2.1
2024-09-05 02:00:00;443.0;6.32667;Fluide;Invalide;0;0;0.0;0.0;2.9
2024-09-05 01:00:00;627.0;10.03611;Fluide;Invalide;0;0;0.0;0.0;2.7
2025-08-08 22:00:00;771.0;21.64944;Pré-saturé;Ouvert;1;0;0.0;0.0;3.3
2025-08-08 19:00:00;754.0;19.03945;Pré-saturé;Ouvert;1;0;0.0;0.0;2.3
2025-08-08 18:00:00;815.0;20.66556;Pré-saturé;Ouvert;1;0;0.0;0.0;2.5
2025-08-08 17:00:00;788.0;20.76111;Pré-saturé;Ouvert;1;0;0.0;0.0;3.1
2025-08-08 16:00:00;773.0;17.36056;Pré-saturé;Ouvert;1;0;0.0;0.0;2.3
2025-08-08 14:00:00;651.0;11.92056;Fluide;Ouvert;1;0;0.0;0.0;2.8
2025-08-08 13:00:00;665.0;16.23556;Pré-saturé;Ouvert;1;0;0.0;0.0;2.2
2025-08-08 10:00:00;614.0;9.56944;Fluide;Ouvert;1;0;0.0;0.0;1.7
2025-08-08 09:00:00;605.0;7.96556;Fluide;Ouvert;1;0;0.0;0.0;2.3
2025-08-08 04:00:00;282.0;3.39222;Fluide;Ouvert;1;0;0.0;0.0;1.6
2025-08-08 03:00:00;439.0;5.15722;Fluide;Ouvert;1;0;0.0;0.0;0.9
2025-08-08 02:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;2.1
2025-08-08 01:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;1.4
2024-12-05 02:00:00;434.0;5.87667;Fluide;Invalide;0;0;0.0;0.0;3.2
2024-12-05 03:00:00;359.0;4.73278;Fluide;Invalide;0;0;0.0;0.0;3.6
2024-12-05 06:00:00;297.0;3.09333;Fluide;Invalide;0;0;0.0;0.0;4.2
2024-12-05 08:00:00;896.0;10.43333;Fluide;Invalide;0;0;1.0;60.0;4.9
2024-11-08 20:00:00;961.0;20.97167;Pré-saturé;Invalide;0;0;0.0;0.0;1.7
2024-11-08 18:00:00;703.0;19.69611;Pré-saturé;Invalide;0;0;0.0;0.0;1.8
2024-11-08 17:00:00;932.0;22.085;Pré-saturé;Invalide;0;0;0.0;0.0;1.6
2024-11-08 15:00:00;936.0;24.85278;Pré-saturé;Invalide;0;0;0.0;0.0;1.5
2024-11-08 14:00:00;865.0;20.72055;Pré-saturé;Invalide;0;0;0.0;0.0;1.6
2024-11-08 21:00:00;472.0;9.47834;Fluide;Invalide;0;0;0.0;0.0;1.6
2024-11-08 19:00:00;940.0;21.44722;Pré-saturé;Invalide;0;0;0.0;0.0;1.7
2024-11-08 16:00:00;958.0;19.92111;Pré-saturé;Invalide;0;0;0.0;0.0;1.5
2025-08-07 02:00:00;459.0;7.315;Fluide;Ouvert;1;0;0.0;0.0;1.6
2025-08-07 03:00:00;359.0;4.43889;Fluide;Ouvert;1;0;0.0;0.0;1.3
2025-08-07 04:00:00;214.0;2.71278;Fluide;Ouvert;1;0;0.0;0.0;1.2
2025-08-07 05:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;1.5
2025-08-07 09:00:00;684.0;11.4;Fluide;Ouvert;1;0;0.0;0.0;1.6
2025-08-07 12:00:00;795.0;14.66611;Fluide;Ouvert;1;0;0.0;0.0;2.0
2025-08-07 13:00:00;748.0;16.98167;Pré-saturé;Ouvert;1;0;0.0;0.0;2.7
2025-08-07 14:00:00;749.0;15.97;Pré-saturé;Ouvert;1;0;0.0;0.0;3.1
2025-01-10 10:00:00;1022.0;14.56889;Fluide;Invalide;0;0;0.0;0.0;1.2
2024-12-06 11:00:00;1010.0;22.215;Pré-saturé;Invalide;0;0;0.0;0.0;4.5
2024-12-06 12:00:00;1014.0;27.32333;Pré-saturé;Invalide;0;0;0.0;0.0;3.6
2024-12-06 14:00:00;898.0;23.21834;Pré-saturé;Invalide;0;0;0.0;0.0;3.5
2024-12-06 15:00:00;943.0;21.96;Pré-saturé;Invalide;0;0;0.0;0.0;2.7
2024-12-06 18:00:00;927.0;31.89667;Saturé;Invalide;0;0;0.0;0.0;3.1
2024-12-06 20:00:00;1006.0;31.90889;Saturé;Invalide;0;0;0.0;0.0;3.2
2024-12-06 21:00:00;944.0;27.48056;Pré-saturé;Invalide;0;0;0.0;0.0;4.2
2024-12-06 23:00:00;888.0;26.96611;Pré-saturé;Invalide;0;0;0.0;5.0;4.0
2024-10-05 23:00:00;1165.0;21.64167;Pré-saturé;Invalide;0;0;0.0;0.0;2.9
2024-10-05 20:00:00;988.0;23.75778;Pré-saturé;Invalide;0;0;0.0;0.0;3.1
2024-10-05 16:00:00;868.0;21.41889;Pré-saturé;Invalide;0;0;0.0;0.0;3.9
2024-10-05 15:00:00;835.0;19.04778;Pré-saturé;Invalide;0;0;0.0;0.0;4.7
2024-10-05 14:00:00;725.0;16.02556;Pré-saturé;Invalide;0;0;0.0;0.0;3.8
2024-10-05 05:00:00;550.0;6.72445;Fluide;Invalide;0;0;0.0;0.0;1.0
2024-10-05 03:00:00;1035.0;15.565;Pré-saturé;Invalide;0;0;0.0;0.0;1.1
2025-09-03 12:00:00;1279.0;74.93167;Bloqué;Ouvert;0;0;0.0;0.0;6.0
2024-09-02 03:00:00;377.0;5.59278;Fluide;Invalide;0;0;0.0;0.0;1.6
2024-09-02 08:00:00;125.0;0.46778;Fluide;Invalide;0;0;0.0;0.0;2.8
2024-09-02 10:00:00;120.0;4.21944;Fluide;Invalide;0;0;0.0;0.0;3.3
2024-09-02 12:00:00;93.0;2.10556;Fluide;Invalide;0;0;0.0;0.0;3.4
2024-09-02 13:00:00;141.0;15.56778;Pré-saturé;Invalide;0;0;0.0;0.0;3.2
2024-09-02 16:00:00;144.0;5.28334;Fluide;Invalide;0;0;0.0;0.0;3.8
2025-04-01 05:00:00;152.0;1.75167;Fluide;Ouvert;0;0;0.0;0.0;3.8
2025-04-01 08:00:00;1063.0;11.82445;Fluide;Ouvert;0;0;0.0;0.0;4.7
2025-04-01 09:00:00;1313.0;17.04944;Pré-saturé;Ouvert;0;0;0.0;0.0;3.8
2025-01-10 01:00:00;628.0;9.81556;Fluide;Invalide;0;0;0.0;0.0;1.4
2025-01-10 08:00:00;837.0;10.89611;Fluide;Invalide;0;0;0.0;0.0;1.4
2025-04-17 04:00:00;349.0;3.78;Fluide;Ouvert;1;0;0.0;0.0;0.9
2025-04-17 06:00:00;321.0;3.22722;Fluide;Ouvert;1;0;0.0;0.0;0.0
2025-04-17 07:00:00;563.0;6.02889;Fluide;Ouvert;1;0;0.0;0.0;0.8
2025-04-17 08:00:00;1035.0;12.52667;Fluide;Ouvert;1;0;0.0;0.0;2.5
2025-04-17 09:00:00;1276.0;14.39889;Fluide;Ouvert;1;0;0.0;0.0;2.6
2025-04-17 11:00:00;1068.0;18.38889;Pré-saturé;Ouvert;1;0;0.0;0.0;3.6
2025-04-17 12:00:00;1098.0;21.565;Pré-saturé;Ouvert;1;0;0.0;0.0;3.7
2025-04-17 13:00:00;1113.0;23.71278;Pré-saturé;Ouvert;1;0;0.0;0.0;2.9
2025-10-09 15:00:00;801.0;43.96167;Saturé;Ouvert;0;0;0.0;0.0;2.8
2025-10-09 16:00:00;872.0;28.28278;Pré-saturé;Ouvert;0;0;0.0;0.0;3.4
2025-10-09 18:00:00;936.0;26.20611;Pré-saturé;Ouvert;0;0;0.0;0.0;2.4
2025-10-09 19:00:00;946.0;22.63667;Pré-saturé;Ouvert;0;0;0.0;0.0;2.5
2025-10-09 21:00:00;916.0;20.88055;Pré-saturé;Ouvert;0;0;0.0;0.0;1.2
2025-10-09 22:00:00;811.0;18.46722;Pré-saturé;Ouvert;0;0;0.0;0.0;2.8
2025-10-09 23:00:00;793.0;16.51778;Pré-saturé;Ouvert;0;0;0.0;0.0;3.0
2024-10-08 14:00:00;1108.0;23.48389;Pré-saturé;Invalide;0;0;0.0;0.0;6.3
2024-12-02 12:00:00;938.0;16.58111;Pré-saturé;Invalide;0;0;0.0;0.0;3.6
2024-12-02 10:00:00;1042.0;14.23445;Fluide;Invalide;0;0;0.0;0.0;4.0
2024-10-08 23:00:00;773.0;11.80889;Fluide;Invalide;0;0;0.0;0.0;4.8
2024-10-08 19:00:00;1090.0;20.35778;Pré-saturé;Invalide;0;0;0.0;0.0;4.5
2024-10-08 18:00:00;1135.0;26.57111;Pré-saturé;Invalide;0;0;0.2;18.0;4.2
2025-06-08 22:00:00;767.0;21.31722;Pré-saturé;Ouvert;0;0;0.0;0.0;2.3
2025-06-08 21:00:00;823.0;21.19889;Pré-saturé;Ouvert;0;0;0.0;0.0;1.5
2025-06-08 16:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;3.1
2025-06-08 15:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;4.1
2025-06-08 13:00:00;434.0;10.93111;Fluide;Barré;0;0;0.0;0.0;3.6
2025-06-08 12:00:00;442.0;7.23167;Fluide;Barré;0;0;0.0;0.0;4.0
2025-06-08 08:00:00;49.0;0.73889;Fluide;Ouvert;0;0;0.0;0.0;4.4
2025-06-08 07:00:00;118.0;1.46889;Fluide;Ouvert;0;0;0.0;0.0;3.7
2025-06-08 06:00:00;413.0;4.28722;Fluide;Ouvert;0;0;0.0;0.0;3.0
2025-02-20 08:00:00;709.0;6.75722;Fluide;Ouvert;1;0;0.0;0.0;3.8
2025-02-20 07:00:00;500.0;4.955;Fluide;Ouvert;1;0;0.0;11.0;3.1
2025-02-20 06:00:00;219.0;2.17556;Fluide;Ouvert;1;0;0.0;3.0;1.7
2025-02-20 05:00:00;176.0;1.97778;Fluide;Ouvert;1;0;0.0;0.0;2.4
2025-02-20 03:00:00;345.0;5.01333;Fluide;Ouvert;1;0;0.0;0.0;2.0
2025-02-20 02:00:00;504.0;6.44556;Fluide;Ouvert;1;0;0.0;0.0;2.1
2025-02-20 01:00:00;548.0;6.79556;Fluide;Ouvert;1;0;0.0;0.0;2.6
2025-10-09 00:00:00;671.0;11.44389;Fluide;Ouvert;0;0;0.0;0.0;2.7
2025-10-08 22:00:00;806.0;15.065;Pré-saturé;Ouvert;0;0;0.0;0.0;2.1
2025-10-08 19:00:00;982.0;25.38556;Pré-saturé;Ouvert;0;0;0.0;0.0;1.4
2025-10-08 18:00:00;896.0;26.39278;Pré-saturé;Ouvert;0;0;0.0;0.0;2.5
2025-10-08 17:00:00;934.0;29.79834;Pré-saturé;Ouvert;0;0;0.0;0.0;2.9
2025-06-04 16:00:00;883.0;19.40389;Pré-saturé;Ouvert;0;0;0.0;0.0;3.6
2025-06-04 12:00:00;915.0;19.355;Pré-saturé;Ouvert;0;0;0.0;13.0;1.9
2025-06-04 10:00:00;972.0;13.09167;Fluide;Ouvert;0;0;0.0;0.0;3.0
2025-06-04 09:00:00;1122.0;14.22778;Fluide;Ouvert;0;0;0.2;38.0;3.1
2025-06-04 07:00:00;552.0;5.92;Fluide;Ouvert;0;0;0.0;22.0;2.5
2025-06-04 01:00:00;609.0;8.605;Fluide;Ouvert;0;0;0.0;0.0;1.9
2025-09-07 22:00:00;736.0;14.90278;Fluide;Ouvert;0;0;0.0;0.0;1.4
2025-09-07 20:00:00;860.0;19.77055;Pré-saturé;Ouvert;0;0;0.0;0.0;1.8
2025-09-07 19:00:00;884.0;24.46833;Pré-saturé;Ouvert;0;0;0.0;0.0;2.4
2025-09-07 18:00:00;944.0;23.76945;Pré-saturé;Ouvert;0;0;0.0;4.0;2.5
2025-09-07 17:00:00;898.0;20.46389;Pré-saturé;Ouvert;0;0;0.0;0.0;2.8
2025-09-07 15:00:00;846.0;19.24945;Pré-saturé;Ouvert;0;0;0.0;0.0;4.6
2025-09-07 13:00:00;677.0;17.07556;Pré-saturé;Ouvert;0;0;0.0;0.0;3.3
2025-09-07 11:00:00;621.0;11.35667;Fluide;Ouvert;0;0;0.0;0.0;3.2
2025-09-07 08:00:00;264.0;3.25056;Fluide;Ouvert;0;0;0.0;0.0;4.2
2025-09-07 07:00:00;377.0;4.33611;Fluide;Ouvert;0;0;0.0;0.0;3.9
2025-09-07 05:00:00;757.0;10.79445;Fluide;Ouvert;0;0;0.0;0.0;2.5
2025-09-07 02:00:00;699.0;18.02889;Pré-saturé;Ouvert;0;0;0.0;0.0;2.0
2025-05-01 05:00:00;410.0;4.605;Fluide;Ouvert;0;1;0.0;0.0;1.1
2025-05-01 06:00:00;316.0;3.47889;Fluide;Ouvert;0;1;0.0;0.0;1.1
2025-05-01 10:00:00;454.0;8.33333;Fluide;Ouvert;0;1;0.0;0.0;2.8
2025-05-01 11:00:00;563.0;10.06111;Fluide;Ouvert;0;1;0.0;0.0;3.3
2025-05-01 12:00:00;669.0;15.67111;Pré-saturé;Ouvert;0;1;0.0;0.0;2.7
2025-05-01 13:00:00;681.0;11.94945;Fluide;Ouvert;0;1;0.0;0.0;3.9
2025-05-01 14:00:00;695.0;15.04611;Pré-saturé;Ouvert;0;1;0.0;0.0;4.2
2025-05-01 20:00:00;872.0;22.18222;Pré-saturé;Ouvert;0;1;0.0;0.0;1.2
2025-05-01 23:00:00;883.0;17.185;Pré-saturé;Ouvert;0;1;0.0;0.0;1.3
2025-05-02 00:00:00;784.0;13.84389;Fluide;Ouvert;0;0;0.0;0.0;1.4
2025-09-03 22:00:00;801.0;16.94389;Pré-saturé;Ouvert;0;0;0.0;0.0;3.9
2025-09-03 21:00:00;865.0;24.09611;Pré-saturé;Ouvert;0;0;0.0;0.0;4.9
2025-09-03 20:00:00;1078.0;27.35222;Pré-saturé;Ouvert;0;0;0.0;1.0;3.8
2025-09-03 19:00:00;1037.0;24.75722;Pré-saturé;Ouvert;0;0;0.0;0.0;5.0
2025-09-03 18:00:00;970.0;28.25278;Pré-saturé;Ouvert;0;0;0.0;0.0;6.1
2025-09-03 17:00:00;1023.0;24.32889;Pré-saturé;Ouvert;0;0;0.0;3.0;4.6
2025-09-03 14:00:00;1133.0;44.10222;Saturé;Ouvert;0;0;0.0;0.0;6.6
2025-02-07 23:00:00;775.0;14.08278;Fluide;Ouvert;0;0;0.0;60.0;5.0
2025-02-07 22:00:00;779.0;12.99167;Fluide;Ouvert;0;0;0.2;58.0;4.3
2025-02-07 21:00:00;651.0;12.59444;Fluide;Ouvert;0;0;0.2;60.0;3.1
2025-02-07 15:00:00;873.0;18.835;Pré-saturé;Ouvert;0;0;0.0;0.0;3.5
2025-03-10 00:00:00;676.0;10.54611;Fluide;Ouvert;0;0;0.0;0.0;1.1
2025-03-09 22:00:00;675.0;11.69;Fluide;Ouvert;0;0;0.0;0.0;1.4
2025-03-09 21:00:00;667.0;11.69944;Fluide;Ouvert;0;0;0.0;0.0;1.4
2025-03-09 18:00:00;934.0;22.10611;Pré-saturé;Ouvert;0;0;0.0;14.0;2.5
2025-03-09 16:00:00;1004.0;22.005;Pré-saturé;Ouvert;0;0;0.0;0.0;3.1
2025-03-09 13:00:00;781.0;14.31222;Fluide;Ouvert;0;0;0.0;0.0;3.1
2025-03-09 11:00:00;642.0;9.96;Fluide;Ouvert;0;0;0.0;0.0;3.2
2025-03-09 10:00:00;529.0;7.38834;Fluide;Ouvert;0;0;0.0;0.0;3.9
2025-03-09 08:00:00;255.0;3.305;Fluide;Ouvert;0;0;0.0;0.0;3.7
2025-03-09 07:00:00;335.0;4.66;Fluide;Ouvert;0;0;0.0;0.0;4.2
2025-03-09 06:00:00;391.0;4.51278;Fluide;Ouvert;0;0;0.0;0.0;3.5
2025-03-09 05:00:00;438.0;5.49778;Fluide;Ouvert;0;0;0.0;0.0;3.5
2025-03-09 04:00:00;632.0;7.76833;Fluide;Ouvert;0;0;0.0;0.0;3.9
2025-03-09 03:00:00;886.0;12.27389;Fluide;Ouvert;0;0;0.0;0.0;3.0
2025-03-09 02:00:00;1065.0;15.45278;Pré-saturé;Ouvert;0;0;0.0;0.0;3.3
2024-09-04 01:00:00;514.0;7.95334;Fluide;Invalide;0;0;0.0;0.0;3.2
2024-09-04 03:00:00;324.0;4.15723;Fluide;Invalide;0;0;0.0;0.0;3.2
2024-09-04 05:00:00;154.0;1.70778;Fluide;Invalide;0;0;0.0;0.0;3.1
2024-09-04 07:00:00;408.0;4.95445;Fluide;Invalide;0;0;0.0;0.0;2.1
2024-09-04 09:00:00;743.0;9.00445;Fluide;Invalide;0;0;0.0;0.0;1.7
2024-09-04 10:00:00;811.0;10.17611;Fluide;Invalide;0;0;0.0;0.0;1.9
2025-04-05 02:00:00;1176.0;21.22278;Pré-saturé;Ouvert;0;0;0.0;0.0;1.7
2024-09-04 11:00:00;655.0;8.65556;Fluide;Invalide;0;0;0.0;0.0;0.7
2025-04-05 05:00:00;687.0;9.91278;Fluide;Ouvert;0;0;0.0;0.0;2.6
2024-09-04 13:00:00;760.0;15.85055;Pré-saturé;Invalide;0;0;0.0;0.0;1.9
2025-04-05 06:00:00;460.0;5.66111;Fluide;Ouvert;0;0;0.0;0.0;2.0
2024-09-04 14:00:00;698.0;15.69334;Pré-saturé;Invalide;0;0;0.0;0.0;3.1
2025-04-05 07:00:00;411.0;4.44056;Fluide;Ouvert;0;0;0.0;0.0;3.3
2025-04-05 08:00:00;392.0;4.67556;Fluide;Ouvert;0;0;0.0;0.0;2.4
2025-04-05 12:00:00;895.0;16.24611;Pré-saturé;Ouvert;0;0;0.0;0.0;3.1
2025-04-05 13:00:00;893.0;16.06945;Pré-saturé;Ouvert;0;0;0.0;0.0;3.5
2025-04-05 14:00:00;934.0;16.98778;Pré-saturé;Ouvert;0;0;0.0;0.0;2.1
2025-04-05 15:00:00;1005.0;19.79056;Pré-saturé;Ouvert;0;0;0.0;0.0;3.1
2025-04-05 17:00:00;1078.0;24.11333;Pré-saturé;Ouvert;0;0;0.0;0.0;3.7
2025-04-05 18:00:00;1124.0;29.01889;Pré-saturé;Ouvert;0;0;0.0;0.0;2.2
2025-04-05 19:00:00;1221.0;31.85445;Saturé;Ouvert;0;0;0.0;0.0;3.7
2024-12-06 01:00:00;628.0;7.44056;Fluide;Invalide;0;0;0.2;15.0;5.5
2024-12-06 03:00:00;519.0;6.52611;Fluide;Invalide;0;0;0.0;0.0;4.0
2024-12-06 04:00:00;392.0;6.44;Fluide;Invalide;0;0;0.0;0.0;4.0
2024-12-06 05:00:00;301.0;3.61667;Fluide;Invalide;0;0;0.0;0.0;3.1
2024-12-06 06:00:00;332.0;4.11111;Fluide;Invalide;0;0;0.0;0.0;2.8
2024-12-06 07:00:00;537.0;6.44333;Fluide;Invalide;0;0;0.0;0.0;3.6
2024-12-06 09:00:00;1002.0;15.89389;Pré-saturé;Invalide;0;0;0.0;0.0;3.1
2025-08-09 00:00:00;808.0;13.60056;Fluide;Ouvert;1;0;0.0;0.0;1.6
2025-08-08 23:00:00;813.0;18.65278;Pré-saturé;Ouvert;1;0;0.0;0.0;3.7
2025-08-08 21:00:00;790.0;23.91722;Pré-saturé;Ouvert;1;0;0.0;0.0;5.0
2025-08-08 20:00:00;857.0;24.28;Pré-saturé;Ouvert;1;0;0.0;0.0;3.2
2025-08-08 15:00:00;640.0;15.43389;Pré-saturé;Ouvert;1;0;0.0;0.0;2.3
2025-08-08 12:00:00;722.0;12.93167;Fluide;Ouvert;1;0;0.0;0.0;2.0
2025-08-08 11:00:00;710.0;12.75611;Fluide;Ouvert;1;0;0.0;0.0;2.5
2025-08-08 08:00:00;532.0;6.04945;Fluide;Ouvert;1;0;0.0;0.0;1.2
2025-08-08 07:00:00;378.0;4.82833;Fluide;Ouvert;1;0;0.0;0.0;3.5
2025-08-08 06:00:00;247.0;2.85834;Fluide;Ouvert;1;0;0.0;0.0;2.5
